age,balance,marital,job,education,housing,loan,month,day,campaign,duration,deposit
67,701,0,4,1,1,0,3,6,2,254,0
66,3,0,4,1,1,0,3,6,1,550,0
67,405,0,3,1,1,0,3,7,2,345,0
57,168,0,4,0,1,0,3,7,1,342,0
38,4297,0,0,1,1,0,3,7,2,206,0
56,10532,2,3,1,1,0,3,7,1,324,0
46,4693,0,3,1,1,1,3,7,1,79,0
69,9064,0,1,0,1,0,3,7,1,714,0
32,6983,1,2,0,1,0,3,7,1,255,0
72,2,0,4,1,1,0,3,7,2,147,0
41,1536,0,0,1,1,0,3,7,1,273,0
72,1612,0,4,2,1,0,3,7,2,530,0
33,1211,0,6,0,1,0,3,7,1,456,0
37,96,0,0,0,1,0,3,7,1,155,0
34,0,0,3,1,0,0,3,7,1,262,0
44,1534,1,0,0,1,0,3,7,1,166,0
42,3403,1,2,0,0,0,3,7,1,215,0
58,687,0,6,0,0,0,3,7,1,221,0
34,7050,0,1,1,1,0,3,7,1,130,0
55,538,2,7,0,0,0,3,7,2,353,0
71,2600,0,4,2,1,0,3,7,1,212,0
23,0,1,11,0,1,0,3,7,1,217,0
60,1034,1,3,1,0,0,3,7,3,231,0
18,108,1,11,3,1,0,3,10,1,167,0
54,10185,0,1,0,1,0,3,10,1,559,0
59,3444,2,4,1,1,0,3,10,1,252,0
32,1815,1,10,1,1,0,3,10,1,235,0
61,52587,2,10,1,1,0,3,10,1,290,0
31,10884,0,3,1,1,0,3,10,3,294,0
42,201,0,5,2,0,0,3,11,1,265,0
42,190,0,6,3,1,0,3,11,2,704,0
42,94,1,2,1,0,0,3,11,2,176,0
70,1311,2,8,2,1,0,3,11,1,651,0
57,589,0,1,0,0,0,3,11,1,167,0
60,1853,0,4,0,1,0,3,11,1,408,0
53,4401,2,5,2,1,0,3,11,1,254,0
48,201,2,6,0,1,0,3,11,1,140,0
30,533,1,3,1,1,0,3,11,2,229,0
39,3840,1,3,1,0,0,3,11,2,315,0
42,994,0,1,0,0,0,3,11,1,149,0
26,96,1,0,0,1,0,3,11,1,349,0
46,1600,0,3,1,0,1,3,11,1,1244,0
40,100,1,0,0,0,0,3,11,1,221,0
39,260,0,0,0,0,0,3,11,2,175,0
58,1013,0,10,2,0,0,3,11,1,206,0
42,413,0,5,0,0,0,3,11,2,589,0
31,181,1,2,0,1,0,3,12,1,182,0
21,123,1,11,0,1,0,3,12,1,449,0
35,353,1,10,1,1,0,3,12,1,582,0
50,2794,2,1,3,1,0,3,12,2,1336,0
36,3850,1,3,1,0,0,3,12,2,239,0
75,2970,0,4,2,1,0,3,12,1,641,0
20,6991,1,11,2,1,0,3,12,2,178,0
57,2223,1,0,0,1,0,3,12,1,1064,0
41,27696,0,3,1,1,0,3,12,2,147,0
59,116,0,1,0,1,0,3,12,4,398,0
36,2987,0,3,1,0,0,3,12,1,307,0
18,608,1,11,2,1,0,3,12,1,267,0
34,48,1,3,1,0,0,3,12,3,810,0
55,113,0,3,2,1,0,3,12,1,306,0
33,498,1,5,0,1,0,3,12,2,338,0
43,2643,0,1,1,1,0,3,12,3,188,0
34,1337,0,2,0,1,0,3,12,2,255,0
35,618,0,2,3,1,0,3,12,1,293,0
43,451,1,1,0,1,0,3,12,2,289,0
74,0,0,4,2,1,0,3,13,2,562,0
45,11,2,6,2,1,0,3,13,5,489,0
38,1165,0,5,0,0,0,3,13,3,784,0
32,2465,1,3,1,1,0,3,13,1,414,0
29,41,1,0,1,0,0,3,13,2,148,0
31,35,0,0,0,1,0,3,13,2,315,0
50,3169,0,2,0,1,0,3,13,1,399,0
44,14,2,1,0,1,0,3,13,1,234,0
23,431,1,11,0,1,0,3,13,2,496,0
56,616,0,3,1,1,0,3,13,2,293,0
76,3324,0,4,2,1,0,3,13,2,227,0
28,113,1,1,0,1,0,3,13,3,204,0
34,13014,1,3,1,1,0,3,13,1,738,0
56,9367,0,4,2,1,0,3,13,2,320,0
45,2067,1,3,1,0,0,3,13,2,393,0
36,376,1,1,0,1,0,3,13,1,479,0
57,842,1,4,1,1,0,3,13,3,284,0
49,1235,0,1,1,1,0,3,13,3,354,0
49,1,0,3,1,1,0,3,13,2,640,0
37,1276,0,3,1,1,0,3,14,2,156,0
46,44,1,6,1,1,0,3,14,1,225,0
26,255,1,0,0,1,0,3,14,2,209,0
47,926,0,6,0,1,0,3,14,1,436,0
36,1506,0,3,2,1,0,3,14,3,326,0
37,444,1,11,3,1,0,3,14,1,137,0
62,557,0,3,1,1,0,3,14,1,185,0
26,535,1,5,0,1,0,3,14,1,125,0
45,2671,0,3,1,1,0,3,14,4,94,0
63,896,0,1,0,0,0,3,14,2,276,0
25,528,1,3,1,1,0,3,14,1,201,0
60,209,0,4,3,1,0,3,14,3,391,0
44,226,0,3,1,0,0,3,14,3,190,0
33,1974,1,6,1,1,0,3,14,2,498,0
39,942,0,7,1,0,0,3,14,3,880,0
46,336,0,5,3,0,0,3,14,3,260,0
42,-306,0,0,2,0,0,3,17,1,308,0
56,4623,0,3,3,1,0,3,17,1,348,0
82,276,0,4,0,1,0,3,17,1,199,0
77,0,0,4,1,1,0,3,17,1,286,0
36,1189,1,2,1,1,0,3,17,1,220,0
35,431,1,3,1,1,0,3,17,2,343,0
50,2218,0,1,0,0,0,3,17,1,711,0
62,1495,0,4,0,1,0,3,17,1,606,0
26,828,1,3,1,0,0,3,17,1,156,0
55,12972,0,3,1,1,0,3,18,1,205,0
22,948,1,11,0,1,0,3,18,1,215,0
30,48,1,11,0,1,0,3,18,1,161,0
34,0,0,8,1,1,0,3,18,1,148,0
31,537,0,3,1,0,0,3,18,1,216,0
55,1938,0,1,0,1,1,3,18,1,193,0
49,9131,1,1,0,0,0,3,18,1,532,0
67,443,2,4,1,1,0,3,18,1,441,0
43,132,0,0,0,1,0,3,19,1,574,0
25,3411,1,1,1,1,0,3,19,2,225,0
59,1,2,4,0,1,0,3,19,1,335,0
44,10905,0,0,0,1,0,3,19,2,240,0
42,976,0,3,1,1,0,3,19,1,164,0
29,2531,1,3,1,1,0,3,19,1,634,0
32,1270,0,3,1,1,0,3,19,3,232,0
30,5359,1,3,1,1,0,3,19,1,145,0
38,10596,0,1,0,1,0,3,19,1,195,0
22,691,1,11,1,1,0,3,19,1,338,0
25,347,1,7,1,1,0,3,20,1,267,0
34,9962,1,10,1,1,0,3,20,1,474,0
27,11862,1,1,1,1,0,3,20,1,217,0
35,1756,1,3,1,1,0,3,20,1,195,0
45,4068,0,8,0,1,0,3,20,1,184,0
42,5310,0,3,2,0,0,3,20,1,273,0
20,215,1,11,0,1,0,3,21,4,228,0
60,106,0,0,0,1,0,3,21,3,216,0
47,0,0,3,1,1,1,3,21,1,374,0
25,469,1,11,0,1,0,3,21,1,273,0
65,2326,0,4,0,1,1,3,21,1,276,0
50,3370,0,1,0,1,0,3,21,2,531,0
22,144,1,11,0,1,0,3,21,1,116,0
43,733,1,0,0,0,0,3,21,1,126,0
53,-309,2,4,1,0,0,3,21,2,343,0
71,5584,2,4,0,1,0,3,21,3,534,0
28,61,0,5,0,0,0,3,21,1,744,0
59,1047,0,6,0,1,0,3,21,1,438,0
29,265,1,3,1,1,0,3,24,2,130,0
51,117,0,1,0,1,0,3,24,2,467,0
48,5473,0,8,1,1,0,3,24,2,232,0
37,106,0,5,2,0,0,3,25,1,511,0
37,127,0,1,1,0,0,3,25,1,192,0
64,380,0,4,1,1,0,3,25,1,479,0
69,0,0,4,0,1,0,3,25,2,412,0
36,255,0,3,1,1,0,3,25,6,242,0
43,2145,0,2,0,1,0,3,25,2,291,0
63,91,0,8,2,1,0,3,26,3,128,0
70,1853,0,4,0,1,0,3,26,1,314,0
60,11262,1,1,2,1,0,3,26,1,323,0
86,0,2,4,2,1,0,3,26,1,189,0
72,1129,0,4,0,1,0,3,26,1,186,0
60,108,0,4,1,1,0,3,26,1,624,0
43,1696,1,3,1,0,0,3,26,1,257,0
57,854,2,3,3,1,0,3,27,4,700,0
28,223,1,3,1,0,0,3,27,2,157,0
36,40,1,5,0,0,0,3,27,3,259,0
66,2048,0,4,0,1,0,3,27,1,212,0
33,3689,1,1,1,1,0,3,27,3,445,0
36,539,1,1,0,0,0,3,27,2,398,0
29,590,1,1,0,1,0,3,27,1,81,0
62,780,0,6,0,1,0,3,28,2,162,0
34,1464,0,5,0,0,0,3,28,3,207,0
29,1311,1,6,1,1,0,3,28,1,622,0
30,7,0,3,1,0,0,3,28,1,173,0
32,636,0,1,1,0,0,3,28,1,370,0
39,24277,1,5,2,1,0,3,28,1,261,0
55,1872,2,0,0,1,0,3,28,2,155,0
36,490,1,3,1,1,0,3,28,8,207,0
27,118,1,11,1,1,0,3,31,3,160,0
45,4119,0,3,1,0,1,3,31,2,473,0
55,1504,0,3,3,0,0,3,31,3,186,0
52,2087,0,5,0,0,0,3,31,1,267,0
49,5689,1,3,1,1,0,3,31,1,470,0
30,201,0,5,2,0,0,3,31,1,219,0
39,119,0,3,1,0,0,11,1,2,265,0
48,17964,2,3,1,0,0,11,1,1,120,0
36,1113,0,3,1,1,0,11,1,1,212,0
27,1596,0,0,0,1,0,11,1,1,82,0
51,2635,0,3,1,1,0,11,1,1,181,0
48,568,0,1,0,0,0,11,2,2,378,0
70,2626,0,4,0,1,0,11,2,2,140,0
63,4752,0,4,0,1,0,11,2,2,233,0
34,528,1,2,0,0,0,11,2,3,121,0
46,2552,0,0,1,1,0,11,3,1,260,0
31,3343,1,10,1,1,0,11,3,1,365,0
32,995,0,0,0,1,0,11,3,1,331,0
40,7968,1,6,1,1,0,11,3,1,733,0
30,0,1,0,0,1,0,11,4,3,316,0
55,2587,0,3,2,1,0,11,4,2,328,0
57,6468,2,3,1,0,0,11,4,1,730,0
59,4744,1,0,0,1,0,11,4,1,879,0
26,1231,1,1,0,0,0,11,4,1,230,0
73,3443,0,4,3,1,0,11,4,3,770,0
30,2568,1,0,0,1,0,11,4,1,563,0
64,1644,0,4,1,1,0,11,7,4,569,0
36,1354,0,1,1,1,0,11,7,3,281,0
55,602,0,0,0,1,0,11,7,1,350,0
63,1795,0,4,1,1,0,11,7,1,219,0
52,0,0,1,0,0,0,11,7,1,211,0
34,268,1,3,1,1,0,11,7,1,587,0
36,52,0,2,0,0,0,11,7,1,351,0
31,924,1,3,1,1,0,11,7,1,231,0
47,3033,1,4,2,1,0,11,8,1,293,0
50,6574,0,0,1,1,0,11,8,1,495,0
70,0,2,4,0,1,0,11,8,1,206,0
18,108,1,11,3,1,0,11,8,1,169,0
33,409,0,10,0,1,0,11,8,1,165,0
24,726,1,1,0,1,0,11,8,2,445,0
25,1871,1,0,0,1,0,11,8,1,260,0
26,1094,1,3,1,0,0,11,8,1,137,0
32,2915,1,3,1,1,0,11,8,1,519,0
25,480,1,11,3,1,0,11,8,1,140,0
58,1227,0,3,1,1,0,11,8,2,400,0
42,1205,0,3,1,1,0,11,8,2,376,0
30,161,1,5,0,1,1,11,8,3,298,0
76,802,2,4,2,1,0,11,9,5,475,0
79,723,0,4,0,1,0,11,9,1,276,0
70,6538,0,4,2,1,0,11,9,1,394,0
30,147,1,3,1,1,0,11,9,1,234,0
60,0,0,4,0,1,0,11,9,1,408,0
51,1416,0,6,0,1,0,11,9,1,345,0
71,14220,0,4,1,0,0,11,9,1,397,0
31,12569,1,3,1,1,0,11,9,1,344,0
32,555,1,0,0,0,0,11,9,1,344,0
34,158,0,3,1,1,0,11,9,2,278,0
28,261,1,0,0,0,1,11,9,2,259,0
45,786,0,3,1,1,0,11,10,3,84,0
53,27,0,7,2,0,0,11,10,3,230,0
38,0,1,9,1,1,0,11,11,3,260,0
56,2815,1,0,0,0,0,11,11,1,212,0
42,3082,0,1,0,1,0,11,11,1,285,0
47,1233,0,1,0,0,0,11,11,1,91,0
73,739,0,4,3,1,0,11,11,1,210,0
46,640,0,5,0,0,0,11,11,2,108,0
73,1843,0,4,1,1,0,11,11,2,106,0
28,322,1,5,0,1,0,11,11,2,240,0
46,7331,0,3,1,1,0,11,11,4,658,0
74,1765,0,4,2,1,0,11,11,2,290,0
71,1236,2,4,1,0,0,11,14,4,335,0
41,6046,2,0,0,0,1,11,14,2,185,0
73,934,0,4,2,1,0,11,14,5,961,0
47,1013,2,1,0,1,0,11,15,1,170,0
49,596,2,1,1,0,0,11,15,1,722,0
40,4775,0,0,0,1,0,11,15,1,215,0
57,3109,0,5,2,1,0,11,15,2,107,0
50,388,0,8,0,1,0,11,15,2,173,0
34,262,0,5,0,1,0,11,15,2,89,0
56,654,0,2,0,1,0,11,15,1,875,0
32,1855,1,1,1,1,0,11,15,2,126,0
50,810,2,3,1,1,0,11,15,1,91,0
54,1664,2,6,0,1,0,11,15,1,106,0
26,362,1,3,1,1,0,11,15,1,925,0
40,1293,0,1,1,1,0,11,16,3,1702,0
29,874,1,3,1,0,0,11,16,1,152,0
52,10943,0,8,2,1,0,11,16,1,292,0
38,4539,0,1,0,1,0,11,16,1,387,0
46,2817,0,3,1,1,0,11,17,1,543,0
26,1646,1,3,1,1,0,11,18,5,890,0
25,808,1,3,1,1,0,11,18,2,267,0
70,44,0,4,1,1,0,11,18,2,1104,0
83,425,0,4,2,1,0,11,22,1,773,0
43,2367,2,3,1,1,0,11,22,1,83,0
45,10252,0,5,0,1,0,11,22,1,173,0
37,1000,1,0,1,0,0,11,22,1,239,0
71,4380,2,4,0,1,0,11,22,1,369,0
27,20585,1,3,1,1,0,11,23,1,299,0
47,2601,0,0,0,1,0,11,24,1,261,0
42,238,2,3,1,1,0,11,25,1,692,0
77,0,2,4,0,1,0,11,25,1,210,0
61,3371,0,3,1,1,0,11,28,2,299,0
57,10583,0,3,1,1,0,11,28,3,341,0
34,16,0,3,1,0,0,11,29,1,316,0
40,1451,0,5,0,1,0,11,30,1,117,0
84,0,0,7,0,1,0,11,30,2,992,0
26,132,1,11,0,1,0,4,1,1,194,0
37,189,0,1,3,1,0,4,1,1,238,0
47,288,0,3,1,1,0,4,1,1,101,0
37,1027,1,3,1,0,0,4,1,1,137,0
28,6784,1,3,1,1,0,4,1,1,502,0
54,1464,0,3,1,1,0,4,2,2,194,0
54,8295,0,3,1,1,0,4,2,2,849,0
61,2917,0,4,0,1,0,4,6,1,215,0
30,158,1,1,0,1,0,4,6,1,144,0
60,1588,0,4,2,1,0,4,6,1,728,0
44,282,0,3,3,1,0,4,6,3,296,0
33,5437,1,3,1,1,0,4,7,1,201,0
25,1185,1,0,1,1,0,4,7,1,290,0
54,895,0,9,3,1,0,4,7,1,335,0
24,1857,1,5,0,0,0,4,8,1,147,0
36,4596,0,1,1,0,0,4,8,2,234,0
58,565,0,4,2,1,0,4,8,1,153,0
33,1781,1,3,1,1,0,4,8,2,611,0
27,3415,0,0,0,1,0,4,9,3,266,0
60,12039,2,0,0,1,0,4,12,1,261,0
56,12,0,6,0,1,0,4,12,3,511,0
25,139,1,1,0,1,1,4,12,1,138,0
21,2488,1,11,0,1,0,4,12,1,180,0
73,7111,2,4,0,0,0,4,12,1,146,0
67,361,2,3,1,1,0,4,13,2,411,0
51,2109,2,7,1,1,0,4,13,2,79,0
48,1093,0,3,1,0,1,4,13,2,1226,0
35,2646,1,3,1,1,0,4,13,1,221,0
61,6,2,10,1,0,0,4,13,1,210,0
35,670,1,1,1,1,0,4,13,2,301,0
36,592,2,0,0,1,0,4,13,2,204,0
83,1965,1,4,2,1,0,4,13,3,1003,0
50,313,0,3,2,1,0,4,14,1,958,0
66,40,0,8,2,1,0,4,14,2,290,0
58,4198,0,1,2,1,0,4,15,5,441,0
30,536,1,3,1,1,0,4,15,1,244,0
54,1311,0,5,2,1,0,4,15,3,485,0
26,766,1,0,0,1,0,4,15,2,457,0
43,2557,0,2,2,0,0,4,15,3,166,0
40,79,1,6,1,1,0,4,15,1,570,0
57,1318,0,3,1,1,0,4,16,1,115,0
75,3771,0,4,0,1,0,4,16,1,186,0
77,0,0,4,1,1,0,4,16,1,847,0
31,6138,0,3,1,1,0,4,16,2,154,0
22,129,1,2,0,1,0,4,16,1,258,0
50,469,0,3,1,1,0,4,16,1,170,0
27,893,0,3,1,1,0,4,16,2,154,0
73,519,0,4,3,1,0,4,16,1,434,0
37,4017,0,2,0,1,0,4,16,1,156,0
44,643,1,1,1,1,0,4,16,1,324,0
40,2338,0,1,0,1,0,4,16,2,717,0
61,0,0,3,1,1,0,4,16,2,136,0
61,6481,2,1,0,1,0,4,19,1,131,0
47,820,0,5,0,1,0,4,19,1,98,0
47,1784,1,2,3,1,0,4,19,2,385,0
76,1411,2,8,2,1,0,4,19,2,233,0
30,7529,1,11,1,1,0,4,19,1,328,0
39,206,0,1,1,1,0,4,20,2,148,0
72,1388,0,4,2,1,0,4,20,1,513,0
77,1807,0,4,3,1,0,4,20,1,373,0
36,480,0,1,0,1,0,4,20,1,213,0
65,571,0,4,0,0,0,4,20,1,349,0
54,3994,0,1,0,1,1,4,20,2,595,0
46,1693,1,0,0,0,0,4,20,1,427,0
28,80,1,3,1,1,0,4,20,2,676,0
61,267,0,3,1,1,0,4,21,3,192,0
53,2581,0,8,2,1,0,4,21,1,828,0
27,1134,1,11,1,1,0,4,21,1,825,0
55,309,2,6,0,1,0,4,21,2,467,0
33,6807,1,3,1,1,0,4,21,2,512,0
87,6746,2,4,2,1,0,4,21,1,749,0
57,375,0,3,1,1,0,4,21,1,135,0
33,658,1,10,1,0,0,4,21,1,307,0
51,371,0,1,0,0,1,4,21,1,287,0
76,2693,2,4,2,1,0,4,21,2,107,0
19,329,1,11,0,1,0,4,22,2,252,0
33,79,0,0,1,0,0,4,22,2,249,0
55,0,2,3,1,1,0,4,22,5,360,0
31,6281,1,5,3,1,0,4,22,1,257,0
92,775,0,4,3,1,0,4,22,3,313,0
30,411,1,1,1,1,0,4,22,3,127,0
68,2144,1,4,1,1,0,4,22,1,277,0
41,431,1,1,1,1,0,4,22,1,133,0
29,123,0,10,0,1,1,4,22,1,247,0
27,3792,1,5,0,1,0,4,22,1,504,0
78,4807,0,4,3,1,0,4,22,4,1002,0
82,8603,0,4,2,1,0,4,22,3,306,0
29,2178,1,1,1,1,0,4,22,2,260,0
76,2991,0,4,1,1,0,4,22,1,344,0
38,4174,0,3,1,1,0,4,23,2,336,0
60,10925,0,1,0,1,0,4,23,3,270,0
33,2411,2,2,0,0,0,4,23,1,130,0
43,14646,0,5,0,1,0,4,23,1,210,0
61,86,0,4,0,1,0,4,23,1,149,0
43,11115,1,1,3,1,0,4,23,1,476,0
57,6900,0,3,2,1,0,4,23,4,255,0
33,5878,0,3,1,1,0,4,23,1,438,0
77,1780,0,3,3,0,0,4,23,2,221,0
35,183,1,1,0,1,0,4,23,1,281,0
59,3648,0,4,2,1,0,4,23,2,257,0
76,4112,0,4,0,1,0,4,23,2,282,0
73,542,0,4,2,1,0,4,26,1,355,0
81,243,0,4,2,1,0,4,27,1,131,0
41,942,1,9,3,1,0,4,27,1,143,0
57,254,0,1,0,1,0,4,27,1,207,0
28,0,1,1,3,0,0,4,27,1,96,0
38,0,1,5,0,1,0,4,27,1,297,0
52,992,0,2,0,0,0,4,27,1,424,0
22,23,1,11,0,1,0,4,27,1,137,0
53,732,0,9,2,1,0,4,27,2,759,0
60,4629,0,0,3,0,0,4,27,1,624,0
56,0,0,3,0,1,0,4,27,1,298,0
38,70,2,8,0,1,0,4,27,3,255,0
44,5063,1,3,1,1,0,4,27,2,418,0
69,4572,2,4,0,1,0,4,27,2,146,0
36,129,1,11,1,1,0,4,27,1,149,0
75,4984,0,10,3,1,0,4,28,1,509,0
65,1004,0,4,2,1,0,4,28,1,371,0
64,4787,0,4,0,1,0,4,28,1,501,0
30,914,1,0,0,0,0,4,28,3,524,0
57,2326,0,8,1,1,0,4,28,1,207,0
31,81,0,3,1,0,0,4,29,2,164,0
36,203,0,3,1,1,0,4,29,1,139,0
64,3951,0,3,1,1,0,4,29,1,164,0
54,240,0,1,3,0,0,4,29,1,142,0
26,338,1,0,0,1,0,4,29,1,209,0
51,0,1,10,0,1,0,4,29,2,1707,0
72,0,0,4,0,1,0,4,29,3,189,0
30,944,0,3,1,1,0,4,29,2,251,0
60,5,0,5,2,1,0,4,29,1,401,0
30,697,1,3,1,1,0,4,29,3,215,0
66,1948,0,4,1,1,0,4,29,2,106,0
50,3654,0,1,0,1,0,4,29,2,215,0
47,551,1,3,1,1,0,4,29,1,124,0
80,997,0,4,2,1,0,4,29,2,746,0
61,477,0,3,1,0,0,4,29,1,377,0
47,3663,0,3,1,1,0,4,29,2,424,0
30,853,1,1,0,1,0,4,29,1,279,0
21,8278,1,11,2,1,0,4,29,1,445,0
62,7458,0,3,1,1,0,4,30,2,212,0
26,44,1,1,0,1,0,4,30,1,217,0
36,1193,0,5,0,1,0,4,30,1,640,0
87,230,0,4,2,1,0,4,30,1,144,0
61,8729,0,4,2,1,0,4,30,1,480,0
70,2384,0,4,0,1,0,4,30,2,196,0
60,3401,0,3,1,1,0,4,30,1,294,0
41,881,0,2,1,1,0,4,30,3,257,0
22,1522,1,11,0,1,0,4,30,2,368,0
60,4243,2,4,0,1,0,4,30,2,416,0
54,473,0,1,0,1,1,5,2,1,182,0
35,5462,1,10,1,1,0,5,2,1,188,0
59,4412,0,3,0,1,0,5,2,2,162,0
29,10332,1,11,3,1,0,5,2,3,46,0
48,0,0,3,0,0,1,5,3,1,1233,0
37,238,0,3,1,1,0,5,3,1,149,0
36,62,1,3,1,0,0,5,3,1,566,0
52,2398,1,0,0,0,0,5,3,1,412,0
67,704,2,4,0,1,0,5,3,1,537,0
36,506,0,10,1,1,0,5,3,1,217,0
64,2352,0,3,3,1,0,5,3,4,181,0
29,938,1,1,0,1,0,5,3,1,358,0
27,1720,1,3,1,1,0,5,3,2,284,0
76,1492,0,4,2,1,0,5,3,1,383,0
34,1778,0,3,1,1,0,5,4,1,358,0
54,0,0,1,0,1,0,5,6,5,464,0
67,942,0,4,2,1,0,5,6,2,455,0
24,556,0,1,0,0,0,5,6,2,368,0
53,10541,0,0,0,1,0,5,9,1,178,0
33,1536,0,11,0,1,0,5,9,1,262,0
24,235,1,11,1,1,0,5,9,1,118,0
32,935,1,3,1,1,0,5,9,1,165,0
60,10861,0,10,1,1,0,5,9,1,98,0
64,2331,0,7,1,1,0,5,9,1,201,0
35,1228,1,3,1,1,0,5,9,2,696,0
24,125,1,11,0,1,0,5,9,1,263,0
42,2816,0,3,1,1,0,5,10,2,193,0
40,0,0,3,1,1,0,5,10,1,147,0
33,22867,0,3,1,0,0,5,10,2,266,0
71,1311,2,8,2,1,0,5,10,2,301,0
52,94,0,6,0,1,0,5,10,3,293,0
47,0,0,0,0,1,0,5,10,1,213,0
49,3371,0,3,2,1,0,5,11,2,269,0
26,943,1,3,1,1,0,5,11,1,166,0
40,9366,0,3,1,1,0,5,11,3,69,0
32,6746,1,1,1,1,0,5,11,1,199,0
33,1076,0,2,0,1,0,5,11,1,131,0
35,0,0,3,1,0,0,5,11,2,229,0
53,1624,0,3,1,1,0,5,11,3,166,0
20,801,1,11,3,1,0,5,11,2,244,0
44,1070,2,10,1,0,0,5,11,1,172,0
21,123,1,11,0,1,0,5,11,1,513,0
36,3623,1,5,0,1,0,5,12,1,71,0
31,533,1,3,1,1,0,5,12,3,90,0
42,994,0,1,0,0,0,5,12,3,227,0
33,386,0,2,0,1,0,5,12,1,253,0
29,1026,1,3,1,1,0,5,12,1,226,0
30,2424,1,6,0,1,0,5,12,1,110,0
32,1331,0,3,1,1,0,5,12,1,126,0
54,2206,0,9,0,1,0,5,12,1,104,0
82,0,2,4,1,1,0,5,12,1,226,0
47,4693,0,3,1,1,1,5,12,1,89,0
48,1230,0,5,0,0,0,5,12,1,169,0
77,3417,2,4,0,1,0,5,12,1,134,0
38,1767,0,0,0,0,0,5,12,7,893,0
27,5291,1,11,1,1,0,5,12,2,192,0
43,3403,1,2,0,0,0,5,12,2,707,0
33,133,0,1,0,1,0,5,12,2,627,0
27,4745,1,0,0,1,0,5,12,4,411,0
76,3324,0,4,2,1,0,5,13,1,122,0
81,5220,0,4,2,1,0,5,13,1,135,0
71,2600,0,4,2,1,0,5,13,2,186,0
39,260,0,0,0,0,0,5,13,1,226,0
18,608,1,11,2,1,0,5,13,1,210,0
58,462,2,2,0,1,0,5,13,1,495,0
44,14,2,1,0,1,0,5,13,1,167,0
67,1146,0,4,0,1,0,5,13,1,259,0
31,181,1,2,0,1,0,5,13,2,239,0
61,3114,0,4,0,1,0,5,13,1,381,0
36,376,1,1,0,1,0,5,13,1,193,0
56,9367,0,4,2,1,0,5,13,2,271,0
24,382,1,11,0,1,0,5,13,2,256,0
33,920,0,0,0,1,0,5,16,1,130,0
34,129,1,5,3,0,1,5,16,1,295,0
58,169,0,0,0,1,0,5,16,1,301,0
64,679,0,4,3,1,0,5,16,1,167,0
27,535,1,5,0,1,0,5,16,1,183,0
63,3115,0,3,1,1,0,5,16,5,432,0
23,1234,1,11,0,1,0,5,16,1,250,0
37,197,1,1,1,1,0,5,16,1,175,0
43,3186,0,3,1,1,0,5,16,1,380,0
35,3160,0,1,1,0,0,5,16,2,445,0
33,195,0,5,2,1,0,5,16,5,984,0
75,6027,0,4,1,1,0,5,16,2,1248,0
40,764,0,0,1,0,0,5,17,1,85,0
52,583,0,3,1,1,0,5,17,1,209,0
55,0,2,1,1,1,0,5,17,2,134,0
71,5715,0,4,0,1,0,5,17,2,747,0
78,1204,0,4,1,1,0,5,17,1,135,0
35,4922,0,1,0,0,0,5,17,4,393,0
52,234,0,1,0,1,0,5,17,1,255,0
31,9421,1,3,1,1,0,5,25,1,372,0
31,4198,1,0,0,1,0,5,25,1,234,0
38,3576,0,3,3,1,0,5,25,2,349,0
28,1925,1,11,0,1,0,5,25,1,487,0
72,1129,0,4,0,1,0,5,25,1,208,0
29,265,1,0,0,0,0,5,25,1,414,0
46,38,0,8,0,1,0,5,25,1,541,0
53,1982,0,1,0,0,1,5,27,1,160,0
58,3399,0,1,0,1,0,5,30,2,1628,0
22,691,1,11,1,1,0,5,30,5,260,0
28,330,0,0,0,1,0,6,2,1,357,0
31,318,0,1,0,1,0,6,2,1,310,0
26,644,1,5,1,1,0,6,2,1,346,0
60,4,2,4,1,0,0,6,2,1,415,0
29,1165,1,1,0,1,0,6,3,2,244,0
36,4708,2,0,1,1,0,6,3,1,284,0
68,2820,0,4,1,1,0,6,3,1,154,0
48,1147,0,3,1,1,0,6,3,1,155,0
53,980,0,6,2,0,0,6,3,1,352,0
39,2983,0,1,0,1,0,6,3,1,472,0
28,339,1,2,0,1,0,6,3,1,350,0
72,1940,0,4,3,1,0,6,4,2,705,0
29,1445,1,3,1,1,0,6,4,2,271,0
26,294,1,11,1,1,0,6,4,2,208,0
49,5887,0,3,1,1,0,6,4,3,439,0
43,11891,1,3,1,1,0,6,4,5,821,0
28,78,1,11,3,1,0,6,4,3,232,0
44,733,1,0,0,0,0,6,4,2,360,0
73,5028,2,4,2,1,0,6,4,10,696,0
39,481,0,3,1,1,0,6,7,5,929,0
29,314,1,11,0,1,0,6,7,2,415,0
31,684,0,1,0,0,0,6,7,3,620,0
30,1681,1,11,0,1,0,6,7,2,329,0
50,10250,0,0,0,0,0,6,7,3,254,0
42,254,0,3,1,1,0,6,9,7,288,0
37,0,0,0,0,0,0,6,9,1,179,0
49,307,0,1,0,1,0,6,9,1,854,0
59,957,0,6,0,1,0,6,9,2,479,0
80,155,0,4,2,1,0,6,9,2,343,0
86,614,1,4,0,1,0,6,9,1,595,0
69,426,0,4,3,1,0,6,9,1,395,0
79,8304,0,4,0,1,0,6,9,2,456,0
36,4721,0,2,0,1,0,6,9,3,149,0
49,395,0,3,1,1,0,6,10,5,336,0
69,3588,0,4,0,0,0,6,10,1,429,0
66,2540,0,4,3,1,0,6,10,2,441,0
32,883,2,3,1,0,0,6,10,1,798,0
